Check out the secret back room.	back room	AMBIENCE	positive
I pray it stays open forever.	NULL	RESTAURANT	positive
Thank You Emilio.	Emilio	RESTAURANT	positive
I found the food, service and value exceptional everytime I have been there.	food	FOOD	positive
I found the food, service and value exceptional everytime I have been there.	service	SERVICE	positive
I found the food, service and value exceptional everytime I have been there.	NULL	RESTAURANT	positive
The food was authentic.	food	FOOD	positive
I felt as though I were eating in Paris.	NULL	FOOD	positive
The service was excellent - friendly and attentive.	service	SERVICE	positive
The prices are wonderfully low.	NULL	RESTAURANT	positive
Very good wine choices.	wine choices	DRINKS	positive
Who has room for Cheesesticks with the best pizza in NYC!	pizza	FOOD	positive
Get the pepperoni - YUM - and a family style salad.	pepperoni	FOOD	positive
Get the pepperoni - YUM - and a family style salad.	family style salad	FOOD	positive
Great staff.	staff	SERVICE	positive
Always great service!	service	SERVICE	positive
I go twice a month!	NULL	RESTAURANT	positive
Fantastic!	NULL	RESTAURANT	positive
The food is good, I can't lie.	food	FOOD	positive
But the staff was so horrible to us.	staff	SERVICE	negative
The hostess and the waitress were incredibly rude and did everything they could to rush us out.	hostess	SERVICE	negative
The hostess and the waitress were incredibly rude and did everything they could to rush us out.	waitress	SERVICE	negative
We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.	waitress	SERVICE	negative
This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.	place	RESTAURANT	negative
This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.	food	FOOD	positive
This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.	service	SERVICE	negative
Save yourself the time and trouble and skip this one!	NULL	RESTAURANT	negative
Amma is nothing special.	Amma	RESTAURANT	neutral
I ate here a week ago and found most dishes average at best and too expensive.	dishes	FOOD	negative
I ate here a week ago and found most dishes average at best and too expensive.	dishes	FOOD	negative
Will not be back.	NULL	RESTAURANT	negative
Don't dine at Tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.	vegetarian dishes	FOOD	negative
Don't dine at Tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.	non-veg selections	FOOD	positive
Decor is nice though service can be spotty.	Decor	AMBIENCE	positive
Decor is nice though service can be spotty.	service	SERVICE	negative
This place is always packed.	place	AMBIENCE	neutral
Most importantly, food is excellent.	food	FOOD	positive
Try the sea bass.	sea bass	FOOD	positive
Highly recommended.	NULL	RESTAURANT	positive
First of all Dal Bukhara Rocks.	Dal Bukhara	FOOD	positive
I am happy i did the food was awsome.	food	FOOD	positive
JUST AWSOME.	NULL	FOOD	positive
and yes Dal Bukhara is so dam good and so are all the kababs.	kababs	FOOD	positive
and yes Dal Bukhara is so dam good and so are all the kababs.	Dal Bukhara	FOOD	positive
but overall i give it a 10	NULL	RESTAURANT	positive
10	NULL	RESTAURANT	positive
Haru on Park S is simply disgusting.	Haru on Park S	RESTAURANT	negative
The fish was not fresh and the rice tasted old and stale.	fish	FOOD	negative
The fish was not fresh and the rice tasted old and stale.	rice	FOOD	negative
Quite frankly, this is some of the worst sushi I have ever tried.	sushi	FOOD	negative
Will never be back.	NULL	RESTAURANT	negative
honestly the worst sushi my husband and i had in our entire lives.	sushi	FOOD	negative
not sure why this restaurant would be rated that highly.	restaurant	RESTAURANT	negative
the all-u-can-eat sushi is definitely in very poor quality.	all-u-can-eat sushi	FOOD	negative
limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice. 	menu	FOOD	negative
limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice. 	ingredients	FOOD	negative
limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice. 	fish	FOOD	negative
limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice. 	rice	FOOD	negative
the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish. 	soy sauce	FOOD	negative
the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish. 	rice	FOOD	negative
the waitstaffs are nice though.	waitstaffs	SERVICE	positive
wont come back again for sure!	NULL	RESTAURANT	negative
I have been to Roth's twice and both times were very disappointing.	Roth's	RESTAURANT	negative
Both times I was extremely dissappointed by the service, which was boarderline rude.	service	SERVICE	negative
They wouldnt even let me finish my glass of wine before offering another.	NULL	SERVICE	negative
Much of the time it seems like they do not care about you.	NULL	SERVICE	negative
The dinner was ok, nothing I would have again.	dinner	FOOD	negative
I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was.	eggs benedict	FOOD	negative
This was a great surprise.	NULL	RESTAURANT	positive
With the theater 2 blocks away we had a delicious meal in a beautiful room.	meal	FOOD	positive
With the theater 2 blocks away we had a delicious meal in a beautiful room.	room	AMBIENCE	positive
With the theater 2 blocks away we had a delicious meal in a beautiful room.	NULL	LOCATION	positive
The service was attentive.	service	SERVICE	positive
I look forward to eating here again	NULL	RESTAURANT	positive
Planet Thai is great!	Planet Thai	RESTAURANT	positive
We love the food, drinks, and atmosphere!	food	FOOD	positive
We love the food, drinks, and atmosphere!	drinks	DRINKS	positive
We love the food, drinks, and atmosphere!	atmosphere	AMBIENCE	positive
The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!	svc	SERVICE	negative
The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!	restaurant	RESTAURANT	positive
Try the Pad Thai, it's fabulous and their prices are so cheap!	Pad Thai	FOOD	positive
Try the Pad Thai, it's fabulous and their prices are so cheap!	NULL	RESTAURANT	positive
Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!	portions	FOOD	positive
Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!	food	FOOD	positive
Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!	NULL	RESTAURANT	positive
They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter.	NULL	SERVICE	negative
Also, the sandwiches (nearing $7) didn't come with anything like chips or a side.	sandwiches	FOOD	negative
Also, the sandwiches (nearing $7) didn't come with anything like chips or a side.	sandwiches	FOOD	negative
Overall, not worth the money.	NULL	RESTAURANT	negative
Overall, not worth the money.	NULL	RESTAURANT	negative
Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.	atmosphere	AMBIENCE	positive
Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.	NULL	RESTAURANT	negative
Chennai Garden is my favorite Indian restaurant in the city.	Chennai Garden	RESTAURANT	positive
They have authentic Indian at amazin prices.	Indian	FOOD	positive
They have authentic Indian at amazin prices.	Indian	FOOD	positive
This restaurant is VEGETARIAN; there are NO MEAT dishes whatsoever.	MEAT dishes	FOOD	negative
The seats are uncomfortable if you are sitting against the wall on wooden benches.	seats	AMBIENCE	negative
It's a rather cramped and busy restaurant and it closes early.	restaurant	RESTAURANT	negative
It's a rather cramped and busy restaurant and it closes early.	restaurant	AMBIENCE	negative
Patroon features a nice cigar bar and has great staff.	cigar bar	AMBIENCE	positive
Patroon features a nice cigar bar and has great staff.	staff	SERVICE	positive
The food is tasty and portion sizes are appropriate.	food	FOOD	positive
The food is tasty and portion sizes are appropriate.	portion sizes	FOOD	positive
This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.	restaurant	RESTAURANT	positive
Not a great place for family or general dining.	place	RESTAURANT	negative
LLOOVVE THIS PLACE.	PLACE	RESTAURANT	positive
Food is excellent.	Food	FOOD	positive
Fish is so very fresh.	Fish	FOOD	positive
Waitstaff are very friendly.	Waitstaff	SERVICE	positive
Love YUKA.	YUKA	RESTAURANT	positive
Mermaid Inn is an overall good restaurant with really good seafood.	seafood	FOOD	positive
Mermaid Inn is an overall good restaurant with really good seafood.	Mermaid Inn	RESTAURANT	positive
The menu is limited but almost all of the dishes are excellent.	menu	FOOD	negative
The menu is limited but almost all of the dishes are excellent.	dishes	FOOD	positive
The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.	lobster sandwich	FOOD	positive
The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.	spaghetti with Scallops and Shrimp	FOOD	positive
The service is good and ambience is good for a date or group outing.	service	SERVICE	positive
The service is good and ambience is good for a date or group outing.	ambience	AMBIENCE	positive
The only fallback on this restaurant is the prices.	restaurant	RESTAURANT	negative
Even though its good seafood, the prices are too high.	seafood	FOOD	positive
Even though its good seafood, the prices are too high.	NULL	RESTAURANT	negative
The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.	lobster sandwich	FOOD	positive
The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.	lobster sandwich	FOOD	negative
We were very pleasantly surprised.	NULL	RESTAURANT	positive
The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.	food	FOOD	positive
The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.	halibut special	FOOD	positive
The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.	steak	FOOD	positive
The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.	service	SERVICE	positive
When my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort.	waiter	SERVICE	positive
Truly the mark of an attentive waiter.	waiter	SERVICE	positive
I highly recommend the restaurant based on our experience last night.	restaurant	RESTAURANT	positive
We ate at this Thai place following the reviews but very unhappy with the foods.	foods	FOOD	negative
We thought that this place is using too much of MSG cooking in the foods.	foods	FOOD	negative
They don't concern much of customer's health, just want to make money.	NULL	RESTAURANT	negative
please don't fool us.	NULL	RESTAURANT	negative
I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.	jelly fish	FOOD	positive
I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.	drunken chicken	FOOD	positive
I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.	soupy dumplings	FOOD	positive
I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.	stir fry blue crab	FOOD	positive
The food is so cheap and the waiters are nice.	food	FOOD	positive
The food is so cheap and the waiters are nice.	waiters	SERVICE	positive
Of course, it is crowded but who cares.	NULL	AMBIENCE	neutral
Authentic Shanghai style and I cannot recommend a better Shanghai place in New York.	NULL	RESTAURANT	positive
Have frequented 'ino for several years and the food remains excellent.	food	FOOD	positive
Cheese plate is a varied delight and great bargain at $10.	Cheese plate	FOOD	positive
Cheese plate is a varied delight and great bargain at $10.	Cheese plate	FOOD	positive
Cheese plate is a varied delight and great bargain at $10.	Cheese plate	FOOD	positive
The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.	bruschettas	FOOD	positive
The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.	paninis	FOOD	positive
The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.	tramezzinis	FOOD	positive
(The asparagus, truffle oil, parmesan bruschetta is a winner!)	asparagus, truffle oil, parmesan bruschetta	FOOD	positive
Wine list is extensive without being over-priced.	Wine list	DRINKS	positive
Wine list is extensive without being over-priced.	Wine list	DRINKS	positive
Be sure to try the seasonal, and always delicious, specials.	specials	FOOD	positive
Definitely a neighborhood favorite.	NULL	RESTAURANT	positive
I loved this place!!	place	RESTAURANT	positive
I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.	atmosphere	AMBIENCE	positive
The food was very good, a great deal, and the place its self was great.	food	FOOD	positive
The food was very good, a great deal, and the place its self was great.	food	FOOD	positive
The food was very good, a great deal, and the place its self was great.	place	AMBIENCE	positive
The wait staff is very freindly, they make it feel like you're eating in a freindly little european town.	wait staff	SERVICE	positive
I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!	people	SERVICE	negative
I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!	Cafe Noir	RESTAURANT	positive
The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.	service	SERVICE	negative
The waitress, seems to be more concerned of looking good than actually waitressing.	waitress	SERVICE	negative
After dinner the manager grabbed my boyfriend, asked him: Where are you from...maybe you dont know how things work in America...and in the end stormed away almost teareyed yelling that tips are the only thing they survive on.	manager	SERVICE	negative
We did tip, I guess the model/waitress just wanted more and complained to the manager.	waitress	SERVICE	negative
The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff, because despite the current one this is a great place.	staff	SERVICE	negative
The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff, because despite the current one this is a great place.	Cafe Noir	RESTAURANT	positive
Pizza here is consistently good.	Pizza	FOOD	positive
Salads are a delicious way to begin the meal.	Salads	FOOD	positive
You should pass on the calamari.	calamari	FOOD	negative
It is thick and slightly soggy.	NULL	FOOD	negative
Decor is charming.	Decor	AMBIENCE	positive
Service is average.	Service	SERVICE	neutral
What a great place.	place	RESTAURANT	positive
The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.	ambience	AMBIENCE	positive
The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.	NULL	RESTAURANT	positive
The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.	food	FOOD	positive
I wasn't thrilled to have to wait on line for thirty minutes, but I guess that's the price you pay for a popular place.	NULL	SERVICE	neutral
I would definitely recommend SEA if you like thai cuisine!	thai cuisine	FOOD	positive
I was here a few weeks back and we had the worst customer service experience at a restaurant ever.	customer service	SERVICE	negative
A gentleman, maybe the manager, came to our table, and without so much as a smile or greeting asked for our order.	gentleman	SERVICE	negative
When asked about how a certain dish was prepared in comparison to a similar at other thai restaurants, he replied this is not Mcdonald's, every place makes things differently 	NULL	SERVICE	negative
While it is understandable that every place is indeed different, there was not a need to be uncourteous to customers and downright rude.	NULL	SERVICE	negative
Never again!	NULL	RESTAURANT	negative
I absolutely Loved this place.	place	RESTAURANT	positive
Excellent atmosphere, delicious dishes good and friendly service.	atmosphere	AMBIENCE	positive
Excellent atmosphere, delicious dishes good and friendly service.	dishes	FOOD	positive
Excellent atmosphere, delicious dishes good and friendly service.	service	SERVICE	positive
this is can became on e of the NY Italian Food fare institutions.	NULL	RESTAURANT	positive
I think that it is absolutely brilliant and well runned business operation.	NULL	RESTAURANT	positive
The wine list is also really nice.	wine list	DRINKS	positive
Everything was wonderful; food, drinks, staff, mileau.	NULL	RESTAURANT	positive
Everything was wonderful; food, drinks, staff, mileau.	food	FOOD	positive
Everything was wonderful; food, drinks, staff, mileau.	drinks	DRINKS	positive
Everything was wonderful; food, drinks, staff, mileau.	staff	SERVICE	positive
Everything was wonderful; food, drinks, staff, mileau.	mileau	AMBIENCE	positive
I would highly recommend this place!	place	RESTAURANT	positive
I have been to Casimir over 5 times and I have always had a great time there.	Casimir	RESTAURANT	positive
The food is great and reasonably priced.	food	FOOD	positive
The food is great and reasonably priced.	food	FOOD	positive
I have tried to make reservations, but both times, the hostess didn't have my name.	hostess	SERVICE	negative
If the weather is nice, try to snag an outside table.	outside table	AMBIENCE	positive
The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.	staff	SERVICE	positive
The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.	unisex bathroom	AMBIENCE	negative
My boyfriend and I went there to celebrate my birthday the other night and all I can say is that it was magnificent.	NULL	RESTAURANT	positive
From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.	caviar	FOOD	positive
From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.	waitstaff	SERVICE	positive
Considering we were the last patrons there and it was after the closing time, the waitstaff did not rush us at all and made us feel comfortable and relaxed.	waitstaff	SERVICE	positive
I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service.	caviar	FOOD	positive
I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service.	service	SERVICE	positive
Nice Family owned traditional restaurant.	restaurant	RESTAURANT	positive
Fresh ingredients and everything is made to order.	ingredients	FOOD	positive
Fresh ingredients and everything is made to order.	NULL	FOOD	positive
I was pleasantly surprised to find this gem in Hoboken.	NULL	RESTAURANT	positive
Friendly staff that actually lets you enjoy your meal and the company you're with.	staff	SERVICE	positive
I found the food to be outstanding, particulary the salmon dish I had.	food	FOOD	positive
I found the food to be outstanding, particulary the salmon dish I had.	salmon dish	FOOD	positive
I also ordered the Change Mojito, which was out of this world.	Change Mojito	DRINKS	positive
My friends settled for rice dishes, but we came back the following day to try the dim sum, which was good...not outstanding, but good.	dim sum	FOOD	neutral
We ate out in the back patio, which is worth it as it's cool and the music is hear well there.	back patio	AMBIENCE	positive
We ate out in the back patio, which is worth it as it's cool and the music is hear well there.	music	AMBIENCE	positive
Overall, excellent restaurant!	restaurant	RESTAURANT	positive
The food was good.	food	FOOD	positive
The place was nice and calm.	place	AMBIENCE	positive
but the service was a bit slow.	service	SERVICE	negative
The buffet had a nice selection.	buffet	FOOD	positive
The food was average or above including some surprising tasty dishes.	food	FOOD	positive
The food was average or above including some surprising tasty dishes.	dishes	FOOD	positive
Service was also very good.	Service	SERVICE	positive
I would go back.	NULL	RESTAURANT	positive
I got an excellent piece of cheesecake and we had several other nice pastries.	cheesecake	FOOD	positive
I got an excellent piece of cheesecake and we had several other nice pastries.	pastries	FOOD	positive
I would recommend Roxy's for that, but not for their food.	food	FOOD	negative
I would recommend Roxy's for that, but not for their food.	NULL	FOOD	positive
My son and his girlfriend both wanted cheeseburgers and they were huge!	cheeseburgers	FOOD	neutral
But, they were too big for the bun.	NULL	FOOD	negative
Consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.	burgers	FOOD	negative
Also they were $15 each!	NULL	FOOD	negative
I had a huge pastrami sandwich on a roll.	pastrami sandwich on a roll	FOOD	neutral
It was $14 not really bad for a pound of Pastrami-but it didn't have much taste-I've had better for less elsewhere!	NULL	FOOD	neutral
It was $14 not really bad for a pound of Pastrami-but it didn't have much taste-I've had better for less elsewhere!	NULL	FOOD	negative
This place is really trendi but they have forgotten about the most important part of a  restaurant, the food.	food	FOOD	negative
This place is really trendi but they have forgotten about the most important part of a  restaurant, the food.	place	AMBIENCE	positive
The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.	food	FOOD	negative
The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.	spice	FOOD	negative
And the Tom Kha soup was pathetic.	Tom Kha soup	FOOD	negative
If you want good authentic Thai this place is not the place to go.	Thai	FOOD	negative
We went here for lunch a couple of weeks ago on a Saturday, and I was thoroughly impressed with the food.	food	FOOD	positive
The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before.	pesto pizza	FOOD	positive
The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before.	spicy Italian cheese	FOOD	positive
Conveniently located too, being right on Bedford ave.	NULL	LOCATION	positive
THe back garden sitting area is very pleasant, where you can see their personal herb garden.	back garden sitting area	AMBIENCE	positive
I will definetly be going back.	NULL	RESTAURANT	positive
We had the lobster sandwich and it was FANTASTIC.	lobster sandwich	FOOD	positive
My husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had.	NULL	FOOD	negative
My husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had.	portion	FOOD	positive
My husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had.	french fries	FOOD	positive
We had the scallops as an appetizer and they were delicious and the sauce was wonderful.	scallops	FOOD	positive
We had the scallops as an appetizer and they were delicious and the sauce was wonderful.	sauce	FOOD	positive
We waited at the bar and had martinis that were just right.	martinis	DRINKS	positive
We will be back.	NULL	RESTAURANT	positive
love the food.	food	FOOD	positive
it's the only place you can get yummy authentic japanese comfort food.	japanese comfort food	FOOD	positive
and you can't beat the prices.	NULL	RESTAURANT	positive
highly recommended.	NULL	RESTAURANT	positive
I've lived in NY for 5 years and this place has it all.	place	RESTAURANT	positive
Great food, good size menu, great service and an unpretensious setting.	food	FOOD	positive
Great food, good size menu, great service and an unpretensious setting.	menu	FOOD	positive
Great food, good size menu, great service and an unpretensious setting.	service	SERVICE	positive
Great food, good size menu, great service and an unpretensious setting.	setting	AMBIENCE	positive
The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).	dishes	FOOD	positive
The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).	lamb sausages	FOOD	positive
The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).	sardines with biscuits	FOOD	positive
The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).	large whole shrimp	FOOD	positive
The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).	pistachio ice cream	FOOD	positive
I'm glad I was introduced to this place and this is a rare gem in NY.	place	RESTAURANT	positive
The freshest, best variety, and the fastest delivery.	NULL	FOOD	positive
The freshest, best variety, and the fastest delivery.	NULL	FOOD	positive
The freshest, best variety, and the fastest delivery.	delivery	SERVICE	positive
Also very inexpensive.	NULL	RESTAURANT	positive
A great choice at any cost and a great deal.	NULL	RESTAURANT	positive
A great choice at any cost and a great deal.	NULL	RESTAURANT	positive
The service was excellent and the food was delicious.	service	SERVICE	positive
The service was excellent and the food was delicious.	food	FOOD	positive
We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.	sushi	FOOD	positive
We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.	ceviche mix (special)	FOOD	positive
We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.	crab dumplings	FOOD	positive
We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.	assorted sashimi	FOOD	positive
We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.	sushi	FOOD	positive
We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.	rolls	FOOD	positive
We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.	two types of sake	DRINKS	positive
We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.	banana tempura	FOOD	positive
Definitely a great spot for a nice occasion or date.	spot	RESTAURANT	positive
Average to good Thai food, but terrible delivery.	Thai food	FOOD	positive
Average to good Thai food, but terrible delivery.	delivery	SERVICE	negative
I've waited over one hour for food.	NULL	SERVICE	negative
They were very abrupt with me when I called and actually claimed the food was late because they were out of rice.	NULL	SERVICE	negative
A Thai restaurant out of rice during dinner?	Thai restaurant	RESTAURANT	negative
The food arrived 20 minutes after I called, cold and soggy.	food	FOOD	negative
The food arrived 20 minutes after I called, cold and soggy.	NULL	SERVICE	negative
This is a wonderful place on all stand points especially value ofr money.	place	RESTAURANT	positive
This is a wonderful place on all stand points especially value ofr money.	place	RESTAURANT	positive
An excellent service	service	SERVICE	positive
We were greeted promptly by the waiter who was very nice and cordial.	waiter	SERVICE	positive
She was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about Indian food.	NULL	SERVICE	positive
She was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about Indian food.	dishes	FOOD	positive
The food looked very appetizing and delicious since it came on a variety of fancy plates.	food	FOOD	positive
We ended our great experience by having Gulab Jamun (dessert) recommended by the waiter.	Gulab Jamun (dessert)	FOOD	positive
I thanked my friend who recommended me this restaurant and will certainly recommend it to others.	restaurant	RESTAURANT	positive
Service here was great, food was fantastic.	Service	SERVICE	positive
Service here was great, food was fantastic.	food	FOOD	positive
Guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.	Guacamole+shrimp appetizer	FOOD	positive
Guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.	filet	FOOD	positive
Guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.	frites	FOOD	negative
Will absolutely visit again.	NULL	RESTAURANT	positive
You cannot go wrong with this place.	place	RESTAURANT	positive
The food is outstanding and the service is quick, friendly and very professional.	food	FOOD	positive
The food is outstanding and the service is quick, friendly and very professional.	service	SERVICE	positive
Always a nice crowd, but never loud.	crowd	RESTAURANT	positive
Always a nice crowd, but never loud.	NULL	AMBIENCE	positive
Go here.	NULL	RESTAURANT	positive
Good for dates or with friends.	NULL	RESTAURANT	positive
I am reluctant to write because I would not want my jem of a pizza place to become overcrowded.	pizza place	RESTAURANT	positive
However, it is jus too good to not praise it.	NULL	RESTAURANT	positive
By far, the best pizza in Manhattan.	pizza	FOOD	positive
The crust is thin, the ingredients are fresh and the staff is friendly.	crust	FOOD	positive
The crust is thin, the ingredients are fresh and the staff is friendly.	staff	SERVICE	positive
The crust is thin, the ingredients are fresh and the staff is friendly.	ingredients	FOOD	positive
The menu has so many fish items and oysters.	menu	FOOD	positive
The fish was really,really fresh.	fish	FOOD	positive
We all agreed that mare is one of the best seafood restaurants in New York.	mare	RESTAURANT	positive
I stumbled upon this great pizzeria as I explored my new neighborhood.	pizzeria	RESTAURANT	positive
All of the pizzas are terrific and the price is even better!	pizzas	FOOD	positive
All of the pizzas are terrific and the price is even better!	NULL	RESTAURANT	positive
I highly recommend the Sophia pizza.	Sophia pizza	FOOD	positive
It's to die for!	NULL	FOOD	positive
The food was mediocre at best but it was the horrible service that made me vow never to go back.	food	FOOD	negative
The food was mediocre at best but it was the horrible service that made me vow never to go back.	service	SERVICE	negative
Immediately after we paid, the waiter took the money and said, okay, you guys are outta here.	waiter	SERVICE	negative
So rushing us out was absolutely unnecessary!	NULL	SERVICE	negative
For the people who want great food plus great service, Roxy is a place to AVOID!	food	FOOD	negative
For the people who want great food plus great service, Roxy is a place to AVOID!	service	SERVICE	negative
The first time the sushi was outstanding, the second time it was a little bland.	sushi	FOOD	positive
The first time the sushi was outstanding, the second time it was a little bland.	sushi	FOOD	negative
I'm sure I'll return for a final judgement tho.	NULL	RESTAURANT	neutral
The blond wood decor is very soothing, the premium sake is excellent and the service is great.	blond wood decor	AMBIENCE	positive
The blond wood decor is very soothing, the premium sake is excellent and the service is great.	premium sake	DRINKS	positive
The blond wood decor is very soothing, the premium sake is excellent and the service is great.	service	SERVICE	positive
Mizu is the Japenese find in Grammercy.	Mizu	RESTAURANT	positive
While their kitchen food is delicious, their Sushi is out of this world.	kitchen food	FOOD	positive
While their kitchen food is delicious, their Sushi is out of this world.	Sushi	FOOD	positive
Mizu is home to creative and unique rolls not to found anywhere else.	rolls	FOOD	positive
Not only is the cuisine the best around, the service has always been attentive and charming.	cuisine	FOOD	positive
Not only is the cuisine the best around, the service has always been attentive and charming.	service	SERVICE	positive
Warning: You may find it difficult to dine at other Japanese restaurants after a visit to Mizu!	Mizu	RESTAURANT	positive
Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.	people	SERVICE	positive
Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.	food	FOOD	negative
Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.	Thalia	AMBIENCE	positive
